map_name,circuit_id,td,course_type,leg_index,leg_m,fitness_total,parallel_affordance,crossing_density,exit_clarity,contour_crossing_guidance,HANDRAIL_FOLLOW,LINE_CROSSING,ATTACK_POINT,DIRECT_RISK_RUN,RELIEF_CROSSING_GUIDANCE,SAFETY_RECOVERY,score_a,penalty_b,score_d,score_h
crohot,6d52337e37,5,forest,7,496.1,54.5727,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,8,175.2,54.5727,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,9,466.6,54.5727,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,10,157.9,54.5727,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,11,152.5,54.5727,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,12,1286.7,54.5727,0.3304,0.1487,0.0,1.0,0.0,0.1487,0.5743,0.0,0.0,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,13,444.8,54.5727,0.3132,0.083,0.4021,1.0,0.1986,0.063,0.3238,0.0,0.6341,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,14,584.2,54.5727,0.4775,0.1271,0.2948,1.0,0.2593,0.1046,0.3974,0.0,0.5429,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,15,379.8,54.5727,1.0,0.0667,0.7969,1.0,0.8927,0.0348,0.1083,0.0,0.8927,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,16,591.5,54.5727,1.0,0.0385,0.9891,1.0,0.9945,0.0157,0.0057,0.0,0.9945,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,17,541.8,54.5727,1.0,0.1609,0.7274,1.0,0.8529,0.0906,0.1582,0.0,0.8529,0.0,0.8702,0.038,0.4953,0.6367
crohot,6d52337e37,5,forest,18,483.6,54.5727,0.4317,0.165,0.8482,1.0,0.3976,0.081,0.0884,0.0,0.921,0.0,0.8702,0.038,0.4953,0.6367
crohot,e8bec97ebe,5,forest,0,1189.3,53.029,0.937,0.0629,0.0107,1.0,0.097,0.0625,0.5257,0.0,0.1035,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,1,617.7,53.029,0.0031,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,2,498.8,53.029,0.1713,0.2704,0.0,1.0,0.0,0.2704,0.6352,0.0,0.0,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,3,408.2,53.029,0.3029,0.1158,0.1461,1.0,0.1158,0.1056,0.4764,0.0,0.3823,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,4,744.3,53.029,1.0,0.3805,0.6689,1.0,0.8179,0.2278,0.2285,0.0,0.8179,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,5,783.0,53.029,0.8654,0.1838,0.1919,1.0,0.3791,0.1626,0.4783,0.0,0.4381,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,6,297.6,53.029,0.1596,0.0964,0.2081,1.0,0.0728,0.0844,0.4341,0.0,0.4562,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,7,339.6,53.029,1.0,0.1173,0.8635,1.0,0.9293,0.0565,0.0762,0.0,0.9293,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,8,789.6,53.029,0.4691,0.0868,0.2868,1.0,0.2513,0.0718,0.3875,0.0,0.5356,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,9,476.6,53.029,0.5688,0.3005,0.8029,1.0,0.5096,0.1558,0.1282,0.0,0.896,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,10,616.5,53.029,0.6338,0.0998,0.1542,1.0,0.2489,0.0906,0.4651,0.0,0.3927,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,11,143.5,53.029,0.0,0.0,0.0,0.015,0.0,0.0,0.5,0.0,0.0,0.4925,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,12,461.3,53.029,0.4149,0.0509,0.0,1.0,0.0,0.0509,0.5254,0.0,0.0,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,13,426.4,53.029,0.3044,0.0882,0.1106,1.0,0.1012,0.0823,0.4839,0.0,0.3326,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,14,394.1,53.029,0.5154,0.2013,0.1804,1.0,0.2189,0.1795,0.4923,0.0,0.4247,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,15,210.8,53.029,0.1009,0.1962,0.05,1.0,0.0225,0.1903,0.5682,0.0,0.2235,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,16,204.4,53.029,0.0167,0.1858,0.6747,1.0,0.0137,0.1106,0.1928,0.0,0.8214,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,17,517.2,53.029,0.2689,0.0443,0.991,1.0,0.2676,0.0179,0.0047,0.0,0.9955,0.0,0.8702,0.1052,0.4831,0.6089
crohot,e8bec97ebe,5,forest,18,828.2,53.029,0.048,0.1254,0.0,1.0,0.0,0.1254,0.5627,0.0,0.0,0.0,0.8702,0.1052,0.4831,0.6089
crohot,50b09879c6,5,forest,0,469.1,59.8022,0.1385,0.1579,0.0039,1.0,0.0087,0.1575,0.5767,0.0,0.0627,0.0,0.8702,0.0121,0.4736,0.7305
crohot,50b09879c6,5,forest,1,309.2,59.8022,0.1399,0.1796,0.9503,1.0,0.1364,0.0772,0.0293,0.0,0.9748,0.0,0.8702,0.0121,0.4736,0.7305
crohot,50b09879c6,5,forest,2,202.4,59.8022,0.0,0.0981,0.7492,1.0,0.0,0.054,0.1377,0.0,0.8656,0.0,0.8702,0.0121,0.4736,0.7305
crohot,50b09879c6,5,forest,3,448.7,59.8022,0.2583,0.1545,0.5058,1.0,0.1837,0.1076,0.2853,0.0,0.7112,0.0,0.8702,0.0121,0.4736,0.7305
crohot,50b09879c6,5,forest,4,303.3,59.8022,0.3635,0.152,0.4745,1.0,0.2504,0.1088,0.3027,0.0,0.6888,0.0,0.8702,0.0121,0.4736,0.7305
crohot,50b09879c6,5,forest,5,481.5,59.8022,0.7725,0.2056,0.9846,1.0,0.7665,0.0841,0.0093,0.0,0.9923,0.0,0.8702,0.0121,0.4736,0.7305
crohot,50b09879c6,5,forest,6,903.2,59.8022,1.0,0.1467,0.8301,1.0,0.9111,0.0736,0.0974,0.0,0.9111,0.0,0.8702,0.0121,0.4736,0.7305
crohot,50b09879c6,5,forest,7,341.9,59.8022,1.0,0.2159,0.7705,1.0,0.8778,0.1161,0.1395,0.0,0.8778,0.0,0.8702,0.0121,0.4736,0.7305
crohot,50b09879c6,5,forest,8,584.8,59.8022,0.897,0.2248,0.3258,1.0,0.512,0.1809,0.4129,0.0,0.5708,0.0,0.8702,0.0121,0.4736,0.7305
